url,yt_hash,transcript
https://www.juznevesti.com/Drushtvo/Na-Kembridzu-kao-u-Hari-Poter-filmu-kaze-Nislija-koji-je-tamo-studirao-uz-stipendiju-Civning.sr.html,1uT1SzzIF-o,"""Kao u Hari Poter filmu"" - ovako Nišlija Petar Pešić opisuje master studije na Univerzitetu u Kembridžu koje je tamo pohađao zahvaljujući stipendiji ""Čivining"" koju dodeljuje Britanska ambasada. Ističe da mu je stipendija značila i na privatnom i profesionalnom planu, a oni koji žele da je dobiju mogu da se prijave do utorka, 2. novembra. 
    Stipendija Britanske ambasade datira još iz 1983. godine, a u Nišu je do sada, kako navodi predstavnik ambasade Tom Rajt, primilo troje ljudi.
    Jedan od njih je i pravnik Petar Pešić koji je proveo godinu dana u Kembridžu na master studijama, a odlučio se za oblast privrednog prava.
    Iskustvo koje je tamo stekao upoređuje sa filmom.
    Kao u Hari Poter filmu, ukratko rečeno, s obzirom da sam bio okružen sa studentima iz čitavog sveta, tu su bili ljudi bukvalno sa svih krajeva planete, dosta njih je bilo preko Čivninga kao stipendisti. Mi smo imali zajedno različite aktivnosti, druženja, čak smo imali različite projekte u okviru Čivning stipendije - priseća se Pešić.
    Dodaje da je imao prilike da ga podučavaju najbolji profesori u svojoj oblasti, te da mu je stipendija mnogo značila na ličnom i profesionalnom polju.
    Nije samo što mi je značila za dobijanje posla, značila mi je puno na ličnom planu, to je bio jedan odlazak od kuće koji je trajao godinu dana. Vi morate da spoznate sebe da vidite šta sve možete i kako možete. Sve je to bio utisak koji ću pamtiti do kraja života - ističe.
    ""Čivning"", kaže, daje slobodu, jer svako može da bira program koji će studirati i da sam izabere put kako će da se razvija.
    Prijave za prestižnu stipendiju o trošku Britanske ambasade otvorene su do 2. novembra, a kakve sve ona donosi pogodnosti možete da pogledate u emisiji ""15 minuta"".
"
https://www.juznevesti.com/Drushtvo/25-godina-niskog-City-radija-Postali-smo-SMART-kako-bismo-sacuvali-normalnost-ovog-grada.sr.html,WiZB2GGt0lk,"Pre 25 godina pokrenuli su radio program, kako kaže glavna urednica City radija Ivana Petrović, ilegalno i bez identiteta u periodu kada se režim Slobodana Miloševića obračunavao sa svim profesionalnim medijima. Dve i po decenije kasnije, Petrovićeva zaključuje da je situacija slična, ali da radio opstaje. Prilagodio se novom vremenu i trendovima pa je kroz SMART klub otvoren prostor za umetnike, novinare, aktiviste i građane.
    Za pokretanje medija pri kraju devedesetih, kada je Milošević već bio “ranjen”, bila je, kako kaže Petrovićeva, potrebna i hrabrost i ludost.
    To su bila opasna vremena kada su ljudi gubili glave, neke naše kolege. Kada je svaka takva aktivnost mogla da te odvede makar na robiju. To je bilo jedno opasno vreme za bavljenje ovim poslom, ali juče sam razmišljala o tome i kažem da mi je ova pamet, a tadašnja mladost, verovatno bismo bili još luđi - rekla je Petrovićeva.
    City radio je preživeo te, ali i godine koje su došle nakon 5. oktobra, datuma kojeg se Petrovićeva sa ponosom seća.
    Iako se, kako kaže, od 2012. osećaju i prisutni su recidivi Miloševićeve vladavine, odustalo se od opcije stavljanja katanca na firmu. Odlučili su se za prilagođavanje i društveno-političkim okolnostima, ali i tehnološkom napretku.
    Postali su City SMART radio.
    Kada kažem prilagođavamo, vrlo sam ponosna što se u tom prilagođavanju nikada nismo prodali, niti smo odstupili od univerzalnih ljudskih vrednosti koje promovišemo. SMART znači “social, media, art” i ne radi se o IT kompaniji nego o nečemu što promoviše društvenu zajednicu, slobodne medije i umetnost. Mi smo napravili ovaj prostor u kojem želimo da imamo tribine i debate, da ohrabrimo građane da progovore - kaže Petrovićeva.
    U šali kažu da je SMART i zbog toga što su se posle četvrt veka propametili.
    Želja nam je da to bude prostor u kojem će se sačuvati normalnost ovog grada. Ona postoji, možda se ućutala, možda je preplašena, ali sam sigurna da ćemo uspeti u ovom sigurnom prostoru… Možeš da dođeš i kažeš šta ti je na duši i da pokrenemo i neku novu akciju, zašto da ne - kaže Petrovićeva.
    City SMART radio je i dalje na 99,9 Mhz vaših radio prijemnika, a kompletan intervju “15 minuta” pogledajte na vrhu teksta.
"
https://www.juznevesti.com/Politika/Sociolog-Djokica-Jovanovic-Upozoravajuc-broj-organizacija-koje-neguju-kulturu-sile.sr.html,DUAA-SyjJGM,"Burna rasprava koju je pokrenuo Nacrt zakona o policiji završena je njegovim povlačenjem, ali teme koje su načete nisu objašnjene javnosti. U Srbiji postoje desetine novih organizacija registrovanih kao nevladine, policijske ili bezbednosne, a sociolog Đokica Jovanović, pozivajući se na političku praksu, kaže da su takve organizacije obično povezane sa centrima moći, a da je upozoravajuće to što ih je toliko koje neguju kulturu sile.
    Jovanović kao sociolog prati socijalne posledice, ali i društvene uzroke i društveni milje koji dovode do aktuelne situacije kojom nije iznenađen.
    Srbije nije izuzetak. Pogledajte samo 20. vek, kraj 19. veka. Bilo je puno paramilitarnih, paravojnih, parapolitičkih formacija - podseća Jovanović.
    Kaže da su aktivno učestvovale u politici, ne u samom procesu, već u kreiranju rezultata. Za stanje na Balkanu, u Evropi i svetu dao je jedno ime - stanje dekadencije.
    Kada pogledata šta je prethodilo velikim društvenim burama, to je jedno unutrašnje, društveno nekonsolidovano stanje i stanje vrednosne zamršenosti. Nama istraživanja pokazuju da ispitanaci nisu konsekventni u svojim odgovorima. Znači, u jednom vidite da se zalarže za jedne vrednosti, u drugom za neke suprotne. Nije on kriv. Stanje u društvu je takvo - primećuje Jovanović.
    Formiranje brojnih organizacija za Jovanovića je upozoravajuće. Kaže da je upozoravajuće da se stvaraju one koje na neki način imaju dodir sa kulturom sile.
    Ta su udruženja naizgled samostalna, ali istorija političke prakse pokazuje da su povezana sa centrima moći. Završavaju poslove koje ti centri moći ne bi baš u javnosti da rade - tumači Jovanović.
    On se zalaže za sukob - ali isključivo argumentima, a u emisiji 15 minuta govori o tome gde vidi izlaz iz ove situacije.
"
https://www.juznevesti.com/Drushtvo/Od-pirotskog-cilima-do-haljina-i-kosulja-modna-kreatorka-svojim-modelima-cuva-tradiciju.sr.html,z0hyPf8lOxk,"Do pre nekoliko godina tradicionalnu pirotsku šaru mogli smo uglavnom da vidimo na nekom od ćilima, ali je modna kreatorka Silvana Tošić rešila da ovaj simbol grada „vrati u život“ i svakodnevicu. Tako sada ovaj motiv krasi košulje, haljine, torbe i promoviše kulturu i tradiciju na modnim revijama širom sveta.
    Da se šara pirotskom ćilima odlično uklapa u svakodnevne odevne kombinacije, najbolji su dokaz kreacije Silvane Tošić, kreatorke koja je svojim modelima oduševila Piroćance širom sveta. Kako kaže, oduvek je želela da pravi odeću koja će čuvati tradiciju Pirota. Da nije ostvarila samo svoju, već i želju mnogih sugrađana shvatila je već na prvoj reviji, pre šest godina.
    Prva revija bio je svojevrsni i kulturni i emotivni šok jer je pola publike plakalo, zato što se eto neko setio da ove ćilime iznese iz ormara, škrinja podigne sa poda – kaže Tošićeva.
    Kako kaže, čitavog života želela je da obuče ćilim i nosi šaru, ali nije bilo nikog da tako nešto napravi. Zato se sama latila posla. Njene kreacije sada nose i matičarke i matičari Grada Pirota, kojima je kreirala odela.
    Matičarke su same došle na ideju, kada je trebalo da im se sašije nova službena odeća, tražile su da im ja uradim kombinacije – priča Tošićeva.
    Kako su na njene kreacije reagovali na revijama u Parizu, možete pogledati u emisiji ""15 minuta“.
     
"
https://www.juznevesti.com/Kultura/Reditelj-Milutin-Petrovic-Film-Necista-krv-greh-predaka-je-test-za-kulturnu-sredinu.sr.html,I7saeHe6dSY,"Želeli smo da napravimo pravi starinski, bioskopski film koji će iskomunicirati sa milionima ljudi koji žive od nas do Egipta - rekao je reditelj Milutin Petrović u emisiji ""15 minuta"" nakon vranjske premijere filma Nečista krv - greh predaka. O Bori Stankoviću, na čijim delima je zasnovan film, kaže da je zaslužio da se tretira na mnogo ozbiljniji način, jer ono o čemu je pisao su velike ljudske tajne, a ne prigoda za igranje “Šote”. 
    Govoreći o dramatizaciji stvaralaštva Bore Stankovića stavljajući ga u okvir sevdaha i meraka, Petrović kaže da su ga dramatizovali baveći se time kao da je on pisao narodnjačke komade, a da je Bora veliki pisac za takvo tumačenje i čovek koji je imao usud da radi stvari koje su za njegovo vreme bile neshvatljive.
    Kada uzmete da se bavite Borom, postoje jako puno eseja i naučnih radova napisanih, osvrta na njegovo delo od strane Skerlića, Dučića, Vinavera i svi oni tumače Boru na ovaj način kako smo ga mi uradili. Bora Stanković nije pisao na dijalektu, pisao je književnim jezikom. Ja stalno ljudima kažem uzmite bilo koju knjigu Bore Stankovića izuzev “Koštane”, otvorite nasumice bilo koju stranicu, pročitajte bilo koju rečenicu, to je srpski književni jezik. Ono što smo hteli da napravimo i mislim da smo uspeli da napravimo je jedan jezik koji ima melodiju vranjanskog, mi možda mašimo dijalekt, ali smo uvek gađali tu duboku intonaciju vranjanskog jezika - rekao je Petrović.
    U Borinim delima, kaže, stalno postoji sukob između građana i seljana, a svi njegovi junaci su gospoda, ljudi koje govore više jezika, kao i hadži Trifun.
    Ne možete takvog čoveka, prebogatog, koji na sebi ima garderobu koju ne možemo da zamislimo, koja bi danas koštala 10.000 evra na primer, da svedete na dedu koji je pijan u nekoj kafani i mumla na nerazumljivom jeziku, to nije taj čovek, on je aristokrata. Neko će staviti u politički kontekst, ali stvarno nije politički nego je suštinski stvar u tome da ljudi koji se bore za moć, bore se za mesto na kome će oni donositi odluke. Kada dođeš na to mesto, onda je to drugi nivo igrice koji ljudi koji su ispod ne razumeju - priča Petrović.
    O nazivu filma Nečista krv - greh predaka, koji je prvobitno trebao da se zove Hadžijino zvono, Petrović kaže da je Nečista krv jedno od najlepših imena za neku literaturu, film, pesmu, album.
    Potpuno spektakularno, kao “Rat i mir”, to se retko dešava, velika je stvar dati dobro ime - kaže Petrović.
    O svom filmu kaže da je test za kulturnu sredinu i produkcioni poduhvat jer je ekipa koja je radila na njemu uspela u tome da sav novac koji ima stavi pred kameru.
    Mi smo hteli da napravimo pravi starinski bioskopski film i to je takav film. Ono što nije do nas je da se ispostavi da to publika želi da gleda i to je test za kulturnu sredinu. Da li su monstruozni mediji do te mere uspeli da unište kvalitet ljudi u našem životu, da nas više nema koji želimo da se bavimo nečim što je ozbiljno i istinito. A onda bih želeo i da film iskomunicira sa milionima ljudi koji žive od nas pa do Egipta, Jordan, Sirija, Turska… jer mi smo njima na zapadu i ovo kako mi radimo oni teško rade sa tim. Mi ovde stalno gledamo šta će da kažu Danci i Francuzi, a ja želim da Danci i Francuzi ništa ne misle o mom filmu, ali bih jako voleo da Turci i Egipćani misle nešto - objašnjava Petrović.
    O tome šta reditelj Petrović kaže o odnosu prema ženama, šta povezuje vreme kada je Bora Stanković pisao Nečistu krv sa vremenom kada je Voja Nanović napisao scenario i Milena Marković uradila adaptaciju, kao i o tome zbog čega muzika u filmu nisu trubači koji se povezuju sa vranjskom tradicijom, možete pogledati u videu na vrhu teksta.
"
https://www.juznevesti.com/Drushtvo/Profesor-Bozic-Od-objave-na-fejsbuku-do-grupe-koja-ohrabruje-Pirocanace-da-prijave-problem.sr.html,acbVEvDRgaE,"Pre skoro mesec dana jedna objava na Fejsbuku o kažnjavanju motocikliste iz Pirota postala je viralna. Darko Božić opisao je postupak policije na svom profilu, jer ga je pogodilo što kažnjavaju jednog čoveka na motoru, dok džipovi jure i niko ih ne zaustavlja. Mnoge Piroćance ova objava podstakla je da govore o problemima u gradu i to preko grupe koju je Božić pokrenuo - ""Glas Pirota"".
    Dok mnogi okreću glavu od problema, u strahu da ne izgube posao ili da se ne zamere nadležnima, profesor Tehničke škole iz Pirota Darko Božić detaljno je opisao kako jedan čovek za mnogo manji prekršaj u saobraćaju plaća kaznu, dok ostale „ne vide“.
    Tu objavu podelilo je stotine ljudi, što je Darku pomoglo da dođe do čoveka o kome je pisao jer je želeo da plati njegovu kaznu.
    Oni nisu reagovali na bahatu vožnju tih džipova, a zaustavili su čoveka u radničkom odelu i kaznili. Ja sam ga pronašao, upoznao. Njemu je bilo drago što sam to podelio. Hteo sam da platim kaznu u potpunosti, ali smo platili po pola – objanjava Božić.
    Nakon ove situacije, napravio je i grupu na Fejsbuku ""Glas Pirota"".
    Prvi korak je oslobađanje straha kod ljudi, jer problem ne može biti rešen ako se o njemu ne govori – dodaje Božić.
    Objašnjava da je kao profesor imao obavezu da objavi da se policija sklanja od bahatih moćnika, dok kako navodi „strogoću trenira“ nad običnim ljudima. O čemu je još Božić govorio, možete pogledati u emisiji 15 minuta.
"
https://www.juznevesti.com/Drushtvo/Jelena-Buhac-Radojcic-o-Diani-Budisavljevic-zeni-koja-je-spasila-Jasenovca.sr.html,c1oXbFocjXc,"Diana Budisavljević je nadmašila sve žene ovog sveta - rekla je u emisiji 15 minuta Jelena Buhač Radojčić, žena koja je zahvaljujući tome što je humanitarka spasila iz Jasenovca kada je imala 7 godina, dobila šansu da živi. Povod za njen dolazak u Vranje bio je otkrivanje murala Diani Budisavljević i Humanitarni bal za pomoć deci u tom gradu koja su od početka pandemije ostala bez roditelja. 
    Suština dobrotvorstva se, kaže, promenila mnogo u odnosu na vreme kada je ona bila devojčica i kada se završio rat, a ono što je Diana Budisavljević uradila tada, dala šansu hiljadama dece da žive, nemerljivo sa sadašnjom pomoći deci.
    Ovo je pomoć, a ona je dala živote deci. Promenilo se i dobrotvorstvo. Meni je jedino moja majka pomagala i niko više, niko se nije o meni brinuo. Ja nisam do 17 godina imala lutku kao dete, nisam se igrala sa decom, meni je sve to bilo uskraćeno. I ta majka koja se toliko mučila. Sad hrane ima u izobilju, ona nikada nije imala dovoljno da bi nas nahranila - priča Buhač Radojčić.
    U reakcijama na Jasenovac je tokom proteklih godina, kaže, najviše uznemirila izložba o Jasenovcu sa eksponatima koja je 2018. godine bila postavljena u Palati Ujedinjenih nacija u Njujorku, a zatim i u Kraljevu 2019. godine.
    Ali ništa ne može da se meri sa Vranjem i muralom Diane Budisavljević, jer ne zaboravite ni Austrija ne zna ništa o Diani Budisavljević, sada su počeli da pišu i traže šta je ona bila. Jedva smo se izborili na ploči koja je stavljena na njenu kuću, koja više nije njena, piše da su to srpska deca - kaže Buhač Radojčić.
    Pored svega što je preživela i bez obzira na tegobe koje je prate, presrećna je, kaže, što je živa i što je sačuvala identitet, produžila lozu, ali joj je jako teško da se seća svog života.
    Jelena Buhač Radojčić je u Drugom svetskom ratu izgubila 87 članova porodice i familije, a kako se seća Jasenovca možete pogledati u videu na vrhu teksta.
"
https://www.juznevesti.com/Drushtvo/Debata-JV-Pritisci-na-medije-se-menjaju-od-tabloida-do-pokusaja-da-se-finansijski-uniste.sr.html,UXKg2C2U_RM,"Da pritisci na profesionalne medije ne jenjavaju, ali da se menjaju načini na koji se to radi - od etiketiranja novinara kao stranih plaćenika, povezivanja redakcije sa kriminalnim grupama, kontrola inspekcija, do tužbi protiv medija, kao i da je najnoviji način pokušavanje da se oni finansijski unište , složili su se učesnici debate ""Pritisci na medije – načini i posledice“ direktor vesti N1 Igor Božić, direktor iz Newsmax Adria Slobodan Georgijev, novinarka KRIK-a Jelena Radivojević i glavna i odgovorna urednica Južnih vesti Gordana Bjeletić.
    Razgovori sa advokatima zbog pretnji koje stižu na društvenim mrežama, natpisa u tabloidima, od funkcionera direktno i indirektno su svakodnevica u redakcijama koje ne posustaju pod političkim pritiscima. Pretnje nisu naivne, ali su oprezno upućene, objašnjava urednik N1 televizije Igor Božić.
    Ja vrlo često komuniciram sa advokatima našim koji mi kažu da kada neko kaže treba vas spaliti – to nije pretnja, već njegovo mišljenje, da je rekao ja bih vas spalio to bi bila pretnja. Tako da su oni pronašli model koji koriste da konstatno šire uznemirujuće poruke – navodi Božić.
    Kako navodi Slobodan Georgijev, vlast je shvatila na mediji ne odustaju zbog pritisaka, pa pokušava da ih uništi finansijski i to na dva načina.
    Ovde ima medija koji zavise direktno od donatora. Predsednik Srbije se direktno obraćao donatorima i tražio da im se ne daje nikakav novac, jer je totalno besmisleno finansirati lokalne medije kada vi za te pare možete da napraviti mostić u selu. On vodi tu kampanju i javno i interno kada se sastaje sa predstavnicima međunarodne zajednice – kaže Georgijev.
    Drugi način su tužbe, ističe Georgijev, poput onih koje je Milenijum tim podneo protiv nekih medija ili tužbe Kurira protiv KRIK-a.
    Medij koji je poslednjih meseci često na meti tabloida koji ga povezuju sa organizovanom kriminalnom grupom, ali i predstavnicima vlasti koji to isto tvrde, jeste KRIK. Novinarka ove redakcije Jelena Radivojević kaže da su ovim orkestriranim kampanjama uspeli da uznemire njihove porodice, kao i da da zbog tužbi koje dobijaju često novinari gube vreme na sastavljanje odgovora i odlaske na suđenja, umesto da se posvete istraživačkim pričama.
    Nažalost, ono što je možda i najproblematičnije je što se naviknete na sve te stvari. Naviknete se i da nema reakcije institucija, naviknete se i da smo sada od etiketirani od stranih plaćenika do članova organizovane kriminalne grupe - kaže Radivojevićeva.
    Prema rečima Gorane Bjeletić iz Južnih vesti, postoje dve dimenzije kada je reč o pritiscima na ovaj medij.
    Sa jedne strane mi smo realno ugroženi i stalno se izmišljaju neki novi načini pritisaka, a druga strana je da naš subjektivni osećaj nije takav. Naše novinare niko na ulici niko nije napao, zato što od svoje zajednice dobijamo podršku a ne pritiske, zato što kada krenemo na posao sretnete ljude na ulici i oni kažu samo napred i vi imate nekakvu iluziju da je sve u redu – navodi Gordana Bjeletić.
    Učesnici debate su zaključili da je odbrana gubljenje vremena, već da je najbolje rešenje nastaviti rad na pričama i postavljati pitanja.
    Šta su sve govorili o pritiscima i napadima na medije možete pogledati u emisiji na vrhu teksta.
"
https://www.juznevesti.com/Drushtvo/Humanitarnim-balom-u-Vranju-za-decu-koja-su-u-pandemiji-ostala-bez-roditelja-porucili-uvek-je-srecniji-onaj-koji-daje.sr.html,c1oXbFocjXc,"Ovo vreme stradanja donelo je i nešto dobro, ljudi se okupljaju oko velike muke - reči su Nataše Stojiljković, jedne od 640 žena iz Ženskog solidarnog fronta, kojim je opisala suštinu Velikog humanitarnog bala za pomoć deci koja su od početka pandemije ostala bez roditelja, održanog sinoć u Vranju. 
    Idejni tvorac te akcije, zahvaljujući kojoj je je Vranje postalo i prvi grad u Srbiji sa obeležjem posvećenim Diani Budisavljević, Milica Anđelković Jovanović je i sama ostala bez oca za vreme pandemije, a pomoći drugima bio je, kaže, njen način da preživi.
    Sve je počelo od statusa na Fejsbuku, rekla je Anđelković Jovanović u emisiji 15 minuta, a zatim se formirala i grupa Ženski solidarni front, koja trenutno ima preko 640 članica različitog nivoa obrazovanja, različitih profesija, starosti.
    Znali smo da će život morati da se živi i nakon korone, samo nismo znali šta će nam doneti to vreme posle pika pandemije. Desilo se to da su mnoga deca ostala bez oca ili majke. Ja sam dete koje je ostalo bez oca za vreme pandemije i to je za mene koja sam tada imala 42 godine bio šok. Razmišljala sam ako je meni ovoliko teško, kako li je nekome ko ima 11,12,15 godina i ko je od roditelja morao da se oprosti na brzinu kao da sahranjuje kriminalca i onda sam shvatila da sve to mogu da preživim jedino ako imam podršku ljudi oko sebe i ako pomognem drugim ljudima koji nemaju moju snagu i moju energiju da shvate da nisu sami i da život mora da ide dalje - kaže Anđelković Jovanović.
    Broj umrlih od kovida i dece koja su iza njih ostala se, kaže, ne zna, a biće raspisan javni poziv i moći će da se prijave sva deca i porodice kojima je potrebna pomoć.
    Pomoć neće biti novčana, nego ćemo kroz individualne razgovore doći do toga šta je detetu i porodici najpotrebnije u tom trenutku i na šta mi možemo da odgovorimo u skladu sa sredstvima koja se budu prikupila - dodaje.
    Jedna od žena koja od početka bila uključena u organizaciju akcije Nataša Stojiljković kaže da je pandemija i vreme stradanja na kraju donelo i nešto dobro.
    Negde se ljudi okupljaju oko neke velike muke. Kao što je rekla Milica - izgubila je nekog, trebao joj je neko. Svi oni koji su nešto izgubili bili su upućeni na podršku i pomoć okoline i onih koji su prepoznavali njihovo stradanje. Ono što je svetlo je što su se ljudi okrenuli jedni drugima i krenuli da pomažu bez koristi. Uvek je srećniji onaj koji daje od onoga koji prima - kaže Stojiljković.
    O inicijativi da Vranje dobije mural sa likom heroine iz Drugog svetskog rata i kako je došlo do toga otkrivanju murala prisustvuje Jelena Buhač Radojičić, žena koju je heroina spasila iz Jasenovca, možete pogledati u emisiji na vrhu teksta.
"
https://www.juznevesti.com/Drushtvo/Doktor-Dejan-Hristov-Stuka-i-nadlezni-se-prema-koroni-odnose-kako-da-ce-nestati-ako-je-ignorisu.sr.html,YtiVyNOM05k,"Broj zaraženih raste, vakcinacija protiv korone ne ide planiranim tokom, dok nadležni kao da ignorišu celu situaciju, kaže doktor Dejan Hristov, internista iz Niša koji je više puta radio u kovid zoni. Da bi, kada bi se testirali svi sa simptomoma kovida, broj inficiranih bio bi mnogo veći od zvanične brojke, upozorio je Hristov u emisiji ""15 minuta"".
    Država, Lekarska komora, Medicinski fakultet i druge nadležne institucije igronisanjem antivacinalnog pokreta doprinele su njegovom jačem delovanju, kaže Dejan Hristov i upozorava da je jedino veliki broj vakcinisanih rešenje da virus oslabi. Dodaje da je uvođenje propusnica za vakcinisane, kao što su uradile mnoge zemlje, jedno od rešenja.
    Ukoliko žellš da izađeš u kafić, odeš na koncert, živiš kao normalna ljudska osoba moraš da se vakcinišeš i pokažeš dokaz o vakcinaciji. Ako ne, sedi kući i nemoj da se družiš sa ljudima - poručuje Hristov.
    Smatra da nije dovoljno uvesti mere, već ih je potrebno i kontrolisati. Međutim, objašnjava Hristov, državu i propise niko ne poštuje - što možemo videti u prodavnicama, pekarama i taksi prevozu gde niko ne nosi maske.
    Prema koroni se odnosimo kao da će sama od sebe da nestane, ako budemo strpljivi i gledamo na drugu stranu to će neko da reši umesto nas. Makedonija, susedi za koje sam voleo da kažem da smo ozbiljnija država, uvodi green pass, nećete moći da uđete u restoran, bioskop ako niste vakcinisani - podseća Hristov.
    Hristov, koji je inače i deo niškog benda ""Liga izuzetnih džentlmena"" i pisac, govorio je u emisiji ""15 minuta"" i o svirkama, festivalima, ali i o posledicama neodgovornog ponašanja koje stižu sa novim talasom korone.
"
https://www.juznevesti.com/Drushtvo/Jova-Radovanovic-Dok-ne-nasmejem-ljude-nisam-nista-uradio.sr.html,s5CMMcA1Mqc,"Šta nedostaje na današnjoj televiziji, zašto nema dobrog dečijeg programa i koliko je važno okupiti porodicu ispred TV-a i nasmejati je, za emisiju 15 minuta govorio je Jova Radovanović. On je ovogodišnji dobitnik nagrade za životno delo Nišvill festivala, za koju navodi da mu posebno znači jer, ističe, tokom cele karijere nikada nije zanemario decu, smeh i džez muziku.
    „Dan počinje onda kada se nasmejete“, poručuje Jova Radovanović muzičar i umetnik kojeg je obožavala cela bivša Jugoslavija. Nijedna Nova godina nije prolazila njihovog programa, a emisije su spremali sa mnogo ljubavi, pažnje misleći na to da ih gleda na hiljade porodica.
    Mi se obraćamo porodici, prve dve pesme morale su da budu namenjene deci, onda i odraslima. Onda smo uvodili u šou program - kaže Radovanović.
    Nekada je dečiji program bio važan, danas ga skoro i nema. Prisećajući se stihova Ljubivoja Ršumovića podseća da su i veliki astronauti pre noša bili u raketama i da više pažnje moramo posvetiti najmlađima.
    Ja ne znam ko su sada ljudi koji brinu o dečijim pesmama. U to vreme su bili Duško Radović, Ljubivoje Ršumović – priseća se Radovanović.
    Sa bendom Sedmorica mladih radio je više od 30 godina, ali iako su imali ceo radni vek niko od njih nije stekao nacionalnu penziju. O čemu je još je još govorio Jova Radovanović možete pogledati u emisiji „15 minuta“.
"
https://www.juznevesti.com/Drushtvo/Smrtnost-u-Srbiji-u-2020-godini-124-veca-od-petogodisnjeg-proseka.sr.html,MwzywjsTT0o,"Upoređujući otvorene podatke istraživači Pravosudne baze “Jug” utvrdili su da je smrtnost u Srbiji prošle godine veća za 12,4 odsto u odnosu na prosečan broj umrlih u periodu od 2015. do 2019. godine. Jedan od istraživača i član programskog saveta Pravosudne baze Ivan Grujić kaže da je Srbija negde na sredini, dok je najbolje prošla Norveška koja nema povećan broj preminulih, dok je na začelju Albanija sa skoro za četvrtinu većom smrtnošću.
    Istraživači su se, kako kaže Grujić, u ovom istraživanju bavili skoro svim otvorenim podacima dostupnim u Srbiji, a naravno da je tema koja privlači najveću pažnju ona koja se tiče smrtnosti od korone.
    Mi smo prikupili podatke sa nacionalnih institucija koje se bave obradom zvaničnih statističkih podataka. Fokusirali smo se na Evropu i Severnu Ameriku. Nismo našli podatke svih evropskih država, već negde za polovinu i uporedili smo podatke iz Amerike i Kanade. Utvrdili smo da je u Srbiji u 2020. bilo 12,4 % više umrlih nego što je to bilo uobičajeno u prethodnom periodu. To je u našem istraživanju negde na sredini - kaže Grujić.
    



Grujić u studiju ""Južnih vesti""; foto: printscreenŠampion je Norveška sa -0,3% razlike u smrtnosti za period koji se upoređuje i ona suštinski nema nikakvu promenu u vreme korone. Sličan rezultat imaju Danska i Finska, ali ne i Švedska.
    Šveđani za koje znamo da su pokušali nešto drugačije, imaju više u odnosu na njihove komšije. Oni imaju uvećane od 7,9% - kaže Grujić.
    Grujić pojašnjava da procenat neminovno pokazuje koja se zemlja kako suočila sa virusom prošle godine, a teško je, kako kaže, proceniti šta je najvažniji faktor koji utiče na niži procenat. 



Deo rezultata do kojih su došli istraživači Pravosudne baze Jug
    Definitivno da je to kombinacija zdravstvenog sistema, način vođenja države tokom epidemije i krize, kulture i obrazaca ponašanja po državama. Ali Albanija ima izuzetno loš rezultat, jer četvrtina više mrtvih je ogroman skok. Da paradoks bude veći, u međuvremenu su i bili izbori u Albaniji, a vladajuća stranka je opet dobila vlast - kaže Grujić.
    U istraživanju su se Grujić i njegove kolege bavili i drugim otvorenim podacima, pre svega u pravosuđu, a sve ono što su otkrili i preporuke koje su dali javnim institucijama saopštiće na predstavljanju istraživanja u septembru koje će biti održano u skladu sa epidemiološkom situacijom.
    Otvoreni podaci se nalaze na ovom sajtu, a šta je sve tu dostupno građanima i institucijama pogledajte u emisiji “15 minuta”.
"
https://www.juznevesti.com/Drushtvo/Price-o-logoru-u-Nisu-primeru-prkosa-sloge-i-velikog-stradanja-u-novoj-knjizi-Nebojsa-Ozimica.sr.html,_9zD8JdezlE,"Koncentracioni logor koji se tokom Drugog svetskog rata nalazio u Nišu, primer je prkosa, sloge, jedinstva, ali i velikog stradanja koje ne sme biti zaboravljeno, podseća istoričar, književnik i kustos Narodnog muzeja Nebojša Ozimić koji je sve činjenice o ovom kompleksu sakupio u novoj knjizi ""80 godina memorijalnog kompleksa 12. februar"" koja izlazi do kraja godine.
    Kako se od logora došlo do memorijalnog kompleksa koji ima zadatak da čuva kulturu sećanja, Ozimić objašnjava kroz priče i istorijske činjenice koje je godinama sakupljao.
    Sama činjenica da postoji to interesovanje kod mlađih dovoljno govori o tome da postoji i potreba da se na jedan način sačuva uspomena na sve ono što se dogodilo i događalo u jednom periodu nacionalne istorije - kaže Ozimić.
    Kompleks godinama posećuju učenici i studenti iz srpskih škola, ali ovo mesto obilazi i veliki broj stranaca koji čine čak 70 odsto gostiju. Njima je ovo mesto zanimljivo zbog istorijskih činjenica.
    Ovaj logor se izdvaja od svih nacističkih logora po tome što je prvi logor u kome se odigralo organizovano bekstvo logoraša. Sama činjenica da vi nekoliko meseci nakon osnivanja imate organizovano bekstvo, ovde bežalo na samom početku kada je snaga okupatora bila u zenitu - podseća Ozimić.
    Ovo mesto je redak primer nekadašnjeg logora u Evropi koji je svakodnevno otvoren za posetioce. O čemu je još Nebojša Ozimić govorio možete pogledati u emisiji ""15 minuta"".
"
